0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,49.34640522875817,64.28571428571429,46.666666666666664,0.0,46.49910233393178,100.0,47.27272727272727,81.48148148148148,0.0,0.0,0.0,64.91228070175438,49.82517482517482,100.0,0.0,0.0,0.0,96.55172413793103,44.6,0.0,59.469026548672566,40.54054054054054,42.95652173913043,100.0,45.98930481283423,78.57142857142857,52.55102040816326,0.0,62.36933797909408,78.57142857142857,50.68181818181819,59.09090909090909,44.77911646586345,0.0,51.13636363636363,0.0,0.0,69.64285714285714,49.644128113879006,0.0,0.0,0.0,47.05882352941176,78.57142857142857,60.57866184448463,100.0,43.53146853146853,89.65517241379311,53.090909090909086,0.0,0.0,100.0,0.0,64.91228070175438,42.54545454545455,89.47368421052632,50.0,0.0,54.054054054054056,100.0,52.80289330922242,0.0,34.587813620071685,0.0,52.557319223985886,100.0,34.840425531914896,100.0,33.57487922705314,100.0,46.42289348171701,73.21428571428571,49.21739130434782,0.0,44.329896907216494,78.57142857142857,36.75213675213676,77.96610169491525,47.686832740213525,100.0,37.76091081593928,0.0,42.517814726840854,100.0,46.935483870967744,100.0,46.473779385171795,64.28571428571429,50.25380710659898,0.0,0.0,0.0,48.21052631578947,91.07142857142857,0.0,84.90566037735849,42.12678936605317
55.35714285714286,54.90909090909091,95.65217391304348,52.12418300653595,75.0,48.10810810810811,0.0,0.0,100.0,0.0,87.03703703703704,0.0,100.0,53.7542662116041,73.68421052631578,50.52447552447552,100.0,0.0,0.0,45.86330935251798,96.55172413793103,0.0,62.745098039215684,59.823008849557525,0.0,43.65217391304348,0.0,52.04991087344028,87.5,0.0,81.81818181818183,62.02090592334495,78.57142857142857,54.31818181818182,61.36363636363637,45.98393574297189,94.64285714285714,51.94805194805194,70.6896551724138,40.26402640264026,0.0,50.71174377224199,94.64285714285714,47.284345047923324,0.0,0.0,78.57142857142857,60.397830018083184,100.0,45.629370629370634,89.65517241379311,57.45454545454546,75.43859649122807,0.0,0.0,46.715328467153284,66.66666666666666,45.27272727272727,92.98245614035088,0.0,0.0,57.117117117117125,100.0,0.0,100.0,0.0,0.0,52.557319223985886,100.0,35.1063829787234,100.0,0.0,0.0,0.0,58.92857142857143,50.95652173913044,76.36363636363637,44.329896907216494,75.0,39.52991452991453,0.0,51.42348754448398,100.0,43.07400379506641,0.0,42.99287410926366,0.0,49.67741935483871,98.30508474576271,0.0,55.35714285714286,51.945854483925544,100.0,0.0,89.0909090909091,0.0,82.14285714285714,0.0,88.67924528301887,42.535787321063395
67.85714285714286,0.0,95.65217391304348,52.12418300653595,78.57142857142857,51.35135135135135,100.0,50.62836624775583,100.0,49.45454545454545,0.0,1.9031141868512111,100.0,0.0,0.0,53.32167832167832,100.0,55.45023696682464,0.0,0.0,0.0,47.0,0.0,0.0,40.54054054054054,44.173913043478265,100.0,51.15864527629233,80.35714285714286,52.04081632653062,88.63636363636364,63.937282229965156,0.0,0.0,59.09090909090909,48.795180722891565,0.0,0.0,0.0,45.87458745874587,0.0,54.62633451957295,98.21428571428571,47.763578274760384,100.0,48.6815415821501,80.35714285714286,62.38698010849909,100.0,50.0,0.0,0.0,70.17543859649122,41.86046511627907,100.0,48.9051094890511,66.66666666666666,0.0,92.98245614035088,54.22535211267606,83.63636363636363,57.117117117117125,100.0,58.95117540687161,0.0,39.96415770609319,71.9298245614035,56.08465608465608,0.0,37.234042553191486,100.0,0.0,100.0,50.23847376788553,0.0,50.26086956521739,76.36363636363637,0.0,78.57142857142857,0.0,76.27118644067797,0.0,0.0,42.50474383301708,75.43859649122807,49.16864608076009,0.0,50.0,100.0,50.27124773960217,66.07142857142857,0.0,100.0,0.0,89.0909090909091,0.0,76.78571428571429,47.51908396946565,88.67924528301887,45.194274028629856
87.5,0.0,95.65217391304348,0.0,78.57142857142857,50.810810810810814,100.0,49.730700179533216,100.0,0.0,85.18518518518519,0.0,0.0,55.631399317406135,0.0,56.11888111888111,100.0,0.0,0.0,46.76258992805755,96.55172413793103,47.199999999999996,0.0,65.13274336283186,48.64864864864865,44.69565217391304,100.0,54.01069518716578,0.0,54.08163265306123,84.0909090909091,0.0,0.0,55.00000000000001,0.0,0.0,91.07142857142857,53.896103896103895,63.793103448275865,46.864686468646866,80.35714285714286,55.51601423487544,92.85714285714286,48.242811501597444,0.0,0.0,82.14285714285714,0.0,100.0,49.65034965034965,0.0,58.36363636363636,75.43859649122807,49.6124031007752,100.0,50.0,80.7017543859649,49.27272727272727,94.73684210526315,0.0,81.81818181818183,60.0,100.0,0.0,100.0,42.11469534050179,78.94736842105263,56.79012345679012,0.0,39.361702127659576,0.0,43.47826086956522,0.0,49.60254372019078,67.85714285714286,53.565217391304344,72.72727272727273,0.0,76.78571428571429,0.0,83.05084745762711,53.55871886120996,100.0,45.16129032258064,82.45614035087719,0.0,100.0,49.67741935483871,100.0,0.0,0.0,54.99153976311336,0.0,47.794117647058826,90.9090909090909,52.63157894736842,80.35714285714286,48.854961832061065,0.0,45.603271983640084
91.07142857142857,60.18181818181818,95.65217391304348,55.88235294117647,71.42857142857143,52.972972972972975,0.0,51.16696588868941,100.0,50.36363636363637,88.88888888888889,0.0,100.0,54.778156996587036,71.9298245614035,0.0,100.0,55.92417061611374,0.0,48.381294964028775,96.55172413793103,48.4,0.0,65.48672566371681,0.0,0.0,100.0,54.72370766488414,80.35714285714286,0.0,0.0,63.76306620209059,67.85714285714286,55.45454545454545,56.81818181818182,51.606425702811244,85.71428571428571,54.54545454545454,72.41379310344827,0.0,69.64285714285714,0.0,96.42857142857143,49.36102236421725,100.0,0.0,0.0,66.00361663652802,100.0,0.0,91.37931034482759,60.0,0.0,52.90697674418605,100.0,0.0,73.68421052631578,51.81818181818182,94.73684210526315,56.866197183098585,81.81818181818183,0.0,0.0,0.0,100.0,44.44444444444444,73.68421052631578,56.96649029982363,100.0,40.42553191489361,100.0,0.0,100.0,50.23847376788553,64.28571428571429,52.8695652173913,0.0,49.140893470790374,75.0,47.64957264957265,79.66101694915254,55.51601423487544,0.0,0.0,0.0,48.45605700712589,0.0,50.967741935483865,100.0,0.0,55.35714285714286,56.683587140439926,0.0,52.38970588235294,89.0909090909091,54.10526315789473,0.0,0.0,0.0,46.62576687116564
0.0,61.63636363636363,95.65217391304348,57.02614379084967,75.0,53.333333333333336,100.0,52.42369838420108,0.0,0.0,0.0,1.9031141868512111,100.0,57.33788395904437,0.0,0.0,100.0,58.92575039494471,0.0,50.53956834532374,96.55172413793103,49.6,88.23529411764706,0.0,35.13513513513514,48.17391304347826,100.0,56.14973262032086,80.35714285714286,57.6530612244898,95.45454545454545,64.45993031358886,82.14285714285714,0.0,59.09090909090909,0.0,0.0,56.65584415584416,67.24137931034483,49.834983498349835,0.0,59.60854092526691,96.42857142857143,49.84025559105431,100.0,52.53549695740365,83.92857142857143,0.0,100.0,51.92307692307693,0.0,58.18181818181818,73.68421052631578,25.387596899224807,0.0,49.08759124087591,0.0,0.0,96.49122807017544,56.16197183098591,83.63636363636363,0.0,100.0,0.0,100.0,0.0,0.0,57.31922398589065,100.0,40.42553191489361,100.0,44.927536231884055,100.0,0.0,0.0,53.391304347826086,74.54545454545455,0.0,0.0,49.14529914529914,81.35593220338984,55.693950177935946,100.0,46.48956356736243,84.21052631578947,50.3562945368171,0.0,50.645161290322584,98.30508474576271,54.06871609403255,60.71428571428571,58.88324873096447,0.0,52.57352941176471,81.81818181818183,0.0,78.57142857142857,0.0,0.0,47.443762781186095
85.71428571428571,60.54545454545455,95.65217391304348,0.0,0.0,53.873873873873876,0.0,53.680430879712745,100.0,52.36363636363637,87.03703703703704,0.0,100.0,57.508532423208194,77.19298245614034,59.44055944055944,100.0,0.0,89.28571428571429,49.82014388489209,96.55172413793103,49.0,80.3921568627451,0.0,45.94594594594595,49.913043478260875,0.0,57.39750445632799,80.35714285714286,57.6530612244898,86.36363636363636,0.0,82.14285714285714,0.0,0.0,0.0,57.14285714285714,57.3051948051948,65.51724137931035,50.165016501650165,71.42857142857143,60.14234875444839,96.42857142857143,50.0,0.0,52.33265720081136,76.78571428571429,65.64195298372513,100.0,0.0,89.65517241379311,59.27272727272728,66.66666666666666,56.395348837209305,100.0,51.82481751824818,0.0,0.0,0.0,0.0,85.45454545454545,0.0,100.0,0.0,100.0,0.0,73.68421052631578,59.25925925925925,100.0,0.0,100.0,0.0,0.0,52.78219395866455,60.71428571428571,54.086956521739125,72.72727272727273,0.0,78.57142857142857,48.93162393162393,77.96610169491525,56.93950177935944,100.0,46.110056925996204,82.45614035087719,52.49406175771971,0.0,51.61290322580645,0.0,0.0,60.71428571428571,0.0,0.0,52.57352941176471,87.27272727272727,56.42105263157895,82.14285714285714,52.67175572519084,90.56603773584906,0.0
92.85714285714286,0.0,95.65217391304348,0.0,80.35714285714286,52.61261261261261,100.0,0.0,100.0,53.45454545454545,0.0,0.0,0.0,57.33788395904437,75.43859649122807,58.21678321678322,100.0,59.08372827804107,92.85714285714286,0.0,96.55172413793103,51.6,76.47058823529412,0.0,51.35135135135135,0.0,0.0,0.0,76.78571428571429,0.0,88.63636363636364,66.2020905923345,0.0,56.13636363636364,61.36363636363637,55.82329317269076,0.0,0.0,0.0,0.0,64.28571428571429,0.0,0.0,0.0,0.0,0.0,83.92857142857143,66.72694394213381,100.0,53.671328671328666,0.0,61.09090909090909,56.14035087719298,52.32558139534884,100.0,52.737226277372265,73.68421052631578,51.63636363636363,92.98245614035088,59.154929577464785,85.45454545454545,61.44144144144145,100.0,62.38698010849909,100.0,47.132616487455195,82.45614035087719,59.25925925925925,100.0,43.351063829787236,100.0,47.10144927536232,0.0,53.73608903020668,62.5,54.2608695652174,0.0,41.92439862542955,82.14285714285714,0.0,67.79661016949152,56.04982206405694,100.0,47.24857685009488,0.0,53.44418052256532,100.0,0.0,100.0,53.52622061482821,60.71428571428571,59.390862944162436,100.0,53.67647058823529,83.63636363636363,54.52631578947369,42.857142857142854,52.09923664122137,0.0,0.0
85.71428571428571,61.272727272727266,95.65217391304348,57.02614379084967,80.35714285714286,53.69369369369369,0.0,54.937163375224415,100.0,0.0,0.0,1.2110726643598615,0.0,47.781569965870304,82.45614035087719,0.0,100.0,60.18957345971564,0.0,0.0,96.55172413793103,51.6,78.43137254901961,0.0,51.35135135135135,50.78260869565218,100.0,58.288770053475936,75.0,60.544217687074834,88.63636363636364,0.0,0.0,0.0,61.36363636363637,0.0,80.35714285714286,56.493506493506494,32.758620689655174,0.0,0.0,62.09964412811389,98.21428571428571,54.153354632587856,0.0,54.563894523326574,0.0,67.26943942133815,100.0,55.769230769230774,91.37931034482759,60.909090909090914,80.7017543859649,53.68217054263565,0.0,54.379562043795616,80.7017543859649,52.72727272727272,92.98245614035088,60.2112676056338,0.0,61.98198198198198,100.0,62.92947558770343,100.0,0.0,77.19298245614034,0.0,100.0,41.48936170212766,100.0,48.309178743961354,0.0,53.73608903020668,69.64285714285714,55.130434782608695,74.54545454545455,8.075601374570446,80.35714285714286,0.0,0.0,58.362989323843415,0.0,0.0,0.0,0.0,100.0,52.41935483870967,0.0,0.0,58.92857142857143,60.913705583756354,100.0,0.0,89.0909090909091,56.42105263157895,55.35714285714286,53.81679389312977,90.56603773584906,47.648261758691206
89.28571428571429,0.0,97.82608695652173,58.00653594771242,76.78571428571429,54.95495495495496,100.0,0.0,100.0,54.36363636363636,0.0,49.82698961937716,0.0,57.508532423208194,77.19298245614034,58.74125874125874,100.0,60.34755134281201,0.0,52.15827338129496,96.55172413793103,51.800000000000004,68.62745098039215,66.54867256637168,0.0,51.13043478260869,100.0,58.288770053475936,0.0,59.523809523809526,93.18181818181817,68.1184668989547,82.14285714285714,58.86363636363636,54.54545454545454,0.0,0.0,0.0,44.827586206896555,51.81518151815182,71.42857142857143,62.27758007117438,98.21428571428571,55.11182108626198,0.0,54.76673427991886,76.78571428571429,67.26943942133815,100.0,55.94405594405595,91.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98245614035088,59.859154929577464,83.63636363636363,61.62162162162163,0.0,61.48282097649186,100.0,0.0,0.0,59.082892416225754,100.0,0.0,0.0,0.0,100.0,0.0,67.85714285714286,56.34782608695652,74.54545454545455,53.09278350515464,0.0,52.13675213675214,79.66101694915254,58.54092526690391,100.0,49.146110056926,77.19298245614034,54.63182897862233,100.0,52.09677419354839,96.61016949152543,0.0,62.5,0.0,100.0,0.0,76.36363636363637,57.47368421052632,44.642857142857146,54.007633587786266,79.24528301886792,0.0
